https://www.kindermaxx.de/en/toys/toys-for-little-children/kids-games-educational-toys/kidywolf-kidyelec-pro-expert-set-discover-electricity-playfully-for-kids?c=1822	Kidywolf Kidyelec-Pro Expert Set – Discover Electricity Playfully for Kids	€49.90 *	Inside	Various toys	8+	Various toys	Crafts, Various toys	
https://www.kindermaxx.de/en/toys/toys-for-little-children/kids-games-educational-toys/kidywolf-kidyelec-starter-set-discover-electricity-playfully-for-kids?c=1822	Kidywolf Kidyelec Starter Set – Discover Electricity Playfully for Kids	€29.90 *	Inside	Various toys	6+ Jahre	Various toys	Crafts, Various toys	
https://www.kindermaxx.de/en/toys/toys-for-little-children/balance-trainer/lulo-game-board-3-piece-set?c=1822	Lulo Game Board 3-Piece Set	€144.95 *	
https://www.kindermaxx.de/en/toys/toy-storage/modu-transport-bag?c=1822	MODU transport bag	€29.00 *	
https://www.kindermaxx.de/en/toys/toys-for-little-children/puzzle-motor-skills-toys/magna-tiles-police-station-35-piece?c=1822	Magna-Tiles Police Station – 35-Piece	€57.50 *	
https://www.kindermaxx.de/en/toys/toys-for-little-children/puzzle-motor-skills-toys/product-name-magna-tiles-puppy-park-27-piece?c=1822	Product Name Magna-Tiles Puppy Park – 27-Piece	€44.95 *	
https://www.kindermaxx.de/en/toys/toys-for-little-children/puzzle-motor-skills-toys/magna-tiles-pet-playhouse-50-piece?c=1822	Magna-Tiles Pet Playhouse – 50-Piece	€79.95 *	
https://www.kindermaxx.de/en/toys/toys-for-little-children/puzzle-motor-skills-toys/magna-tiles-dog-house-13-piece?c=1822	Magna-Tiles Dog House – 13-Piece	€19.95 *	
https://www.kindermaxx.de/en/toys/toys-for-little-children/puzzle-motor-skills-toys/magna-tiles-city-center-110-piece?c=1822	Magna-Tiles City Center – 110-Piece	€115.00 *	
https://www.kindermaxx.de/en/toys/toys-for-little-children/puzzle-motor-skills-toys/magna-tiles-fire-rescue-27-piece?c=1822	Magna-Tiles Fire Rescue – 27-Piece	€49.95 *	
https://www.kindermaxx.de/en/toys/toys-for-little-children/puzzle-motor-skills-toys/magna-tiles-fire-station-50-piece?c=1822	Magna-Tiles Fire Station – 50-Piece	€79.95 *	
https://www.kindermaxx.de/en/toys/toys-for-little-children/puzzle-motor-skills-toys/magna-tiles-rail-racers-deluxe-90-piece?c=1822	Magna-Tiles Rail Racers Deluxe – 90-Piece	€89.95 *	
https://www.kindermaxx.de/en/toys/toys-for-little-children/puzzle-motor-skills-toys/magna-tiles-rail-racers-33-piece?c=1822	Magna-Tiles Rail Racers – 33-Piece	€69.95 *	
https://www.kindermaxx.de/en/toys/toys-for-little-children/puzzle-motor-skills-toys/magna-tiles-advent-calendar-34-piece?c=1822	Magna-Tiles Advent Calendar – 34-Piece	€45.00 *	
https://www.kindermaxx.de/en/toys/toys-for-little-children/puzzle-motor-skills-toys/magna-tiles-hamster-wheel-13-piece?c=1822	Magna-Tiles Hamster Wheel – 13-Piece	€24.95 *	
https://www.kindermaxx.de/en/toys/toys-for-little-children/puzzle-motor-skills-toys/magna-tiles-cat-tree-13-piece?c=1822	Magna-Tiles Cat Tree – 13-Piece	€24.95 *	
https://www.kindermaxx.de/en/toys/toys-for-little-children/puzzle-motor-skills-toys/magna-tiles-police-patrol-20-piece?c=1822	Magna-Tiles Police Patrol – 20 Piece	€37.95 *	
https://www.kindermaxx.de/en/toys/toys-for-little-children/kids-games-educational-toys/connetix-magnetic-tiles-castle-glitter-pack-48-pieces?c=1822	Connetix Magnetic Tiles Castle Glitter Pack – 48 Pieces	€74.90 *	
https://www.kindermaxx.de/en/toys/toys-for-little-children/kids-games-educational-toys/connetix-magnetic-tiles-pro-constructor-set-70-pieces?c=1822	Connetix Magnetic Tiles – PRO Constructor Set – 70 Pieces	€138.90 *	
https://www.kindermaxx.de/en/toys/toys-for-little-children/kids-games-educational-toys/connetix-magnetic-building-blocks-bright-portal-pack-48-pieces?c=1822	Connetix Magnetic Building Blocks Bright Portal Pack – 48 Pieces	€93.95 *	
